ERROR 2025-12-17 12:10:48,691 arcgis_fetcher Request failed for https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultRecordCount=5000
WARNING 2025-12-17 12:10:48,691 arcgis_fetcher Strategy _strategy_query_all failed: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultRecordCount=5000
INFO 2025-12-17 12:10:48,693 arcgis_fetcher Trying strategy: _strategy_paginated
ERROR 2025-12-17 12:10:49,035 arcgis_fetcher Request failed for https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultOffset=0&resultRecordCount=1000&geometry=152.61383056640628%2C-28.14587057717766%2C153.7859344482422%2C-27.653729899265716&geometryType=esriGeometryEnvelope
WARNING 2025-12-17 12:10:49,036 arcgis_fetcher Strategy _strategy_paginated failed: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultOffset=0&resultRecordCount=1000&geometry=152.61383056640628%2C-28.14587057717766%2C153.7859344482422%2C-27.653729899265716&geometryType=esriGeometryEnvelope
INFO 2025-12-17 12:10:49,037 arcgis_fetcher Trying strategy: _strategy_feature_server
ERROR 2025-12-17 12:10:49,554 arcgis_fetcher Request failed for https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&geometryType=esriGeometryEnvelope&geometry=152.61383056640628%2C-28.14587057717766%2C153.7859344482422%2C-27.653729899265716&inSR=4326&outSR=4326&spatialRel=esriSpatialRelIntersects&returnGeometry=true&outFields=%2A&resultRecordCount=5000
WARNING 2025-12-17 12:10:49,554 arcgis_fetcher Strategy _strategy_feature_server failed: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&geometryType=esriGeometryEnvelope&geometry=152.61383056640628%2C-28.14587057717766%2C153.7859344482422%2C-27.653729899265716&inSR=4326&outSR=4326&spatialRel=esriSpatialRelIntersects&returnGeometry=true&outFields=%2A&resultRecordCount=5000
INFO 2025-12-17 12:10:49,554 arcgis_fetcher Trying strategy: _strategy_map_server
WARNING 2025-12-17 12:10:50,202 arcgis_fetcher Strategy _strategy_map_server failed: Export failed
INFO 2025-12-17 12:10:55,849 arcgis_fetcher Trying strategy: _strategy_query_bbox
ERROR 2025-12-17 12:10:56,190 arcgis_fetcher Request failed for https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&geometryType=esriGeometryEnvelope&geometry=152.61383056640628%2C-28.14587057717766%2C153.7859344482422%2C-27.653729899265716&inSR=4326&outSR=4326&spatialRel=esriSpatialRelIntersects&returnGeometry=true&outFields=%2A&resultRecordCount=5000
WARNING 2025-12-17 12:10:56,191 arcgis_fetcher Strategy _strategy_query_bbox failed: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&geometryType=esriGeometryEnvelope&geometry=152.61383056640628%2C-28.14587057717766%2C153.7859344482422%2C-27.653729899265716&inSR=4326&outSR=4326&spatialRel=esriSpatialRelIntersects&returnGeometry=true&outFields=%2A&resultRecordCount=5000
INFO 2025-12-17 12:10:56,192 arcgis_fetcher Trying strategy: _strategy_query_all
ERROR 2025-12-17 12:10:56,538 arcgis_fetcher Request failed for https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultRecordCount=5000
WARNING 2025-12-17 12:10:56,538 arcgis_fetcher Strategy _strategy_query_all failed: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultRecordCount=5000
INFO 2025-12-17 12:10:56,540 arcgis_fetcher Trying strategy: _strategy_paginated
ERROR 2025-12-17 12:10:56,891 arcgis_fetcher Request failed for https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultOffset=0&resultRecordCount=1000&geometry=152.61383056640628%2C-28.14587057717766%2C153.7859344482422%2C-27.653729899265716&geometryType=esriGeometryEnvelope
WARNING 2025-12-17 12:10:56,892 arcgis_fetcher Strategy _strategy_paginated failed: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultOffset=0&resultRecordCount=1000&geometry=152.61383056640628%2C-28.14587057717766%2C153.7859344482422%2C-27.653729899265716&geometryType=esriGeometryEnvelope
INFO 2025-12-17 12:10:56,893 arcgis_fetcher Trying strategy: _strategy_feature_server
ERROR 2025-12-17 12:10:57,234 arcgis_fetcher Request failed for https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&geometryType=esriGeometryEnvelope&geometry=152.61383056640628%2C-28.14587057717766%2C153.7859344482422%2C-27.653729899265716&inSR=4326&outSR=4326&spatialRel=esriSpatialRelIntersects&returnGeometry=true&outFields=%2A&resultRecordCount=5000
WARNING 2025-12-17 12:10:57,235 arcgis_fetcher Strategy _strategy_feature_server failed: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&geometryType=esriGeometryEnvelope&geometry=152.61383056640628%2C-28.14587057717766%2C153.7859344482422%2C-27.653729899265716&inSR=4326&outSR=4326&spatialRel=esriSpatialRelIntersects&returnGeometry=true&outFields=%2A&resultRecordCount=5000
INFO 2025-12-17 12:10:57,235 arcgis_fetcher Trying strategy: _strategy_map_server
WARNING 2025-12-17 12:10:57,575 arcgis_fetcher Strategy _strategy_map_server failed: Export failed
INFO 2025-12-17 12:11:00,094 arcgis_fetcher Trying strategy: _strategy_query_bbox
ERROR 2025-12-17 12:11:00,440 arcgis_fetcher Request failed for https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&geometryType=esriGeometryEnvelope&geometry=115.81229209899904%2C-31.98052378028917%2C115.88554859161378%2C-31.950997006605856&inSR=4326&outSR=4326&spatialRel=esriSpatialRelIntersects&returnGeometry=true&outFields=%2A&resultRecordCount=5000
WARNING 2025-12-17 12:11:00,440 arcgis_fetcher Strategy _strategy_query_bbox failed: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&geometryType=esriGeometryEnvelope&geometry=115.81229209899904%2C-31.98052378028917%2C115.88554859161378%2C-31.950997006605856&inSR=4326&outSR=4326&spatialRel=esriSpatialRelIntersects&returnGeometry=true&outFields=%2A&resultRecordCount=5000
INFO 2025-12-17 12:11:00,440 arcgis_fetcher Trying strategy: _strategy_query_all
ERROR 2025-12-17 12:11:00,787 arcgis_fetcher Request failed for https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultRecordCount=5000
WARNING 2025-12-17 12:11:00,788 arcgis_fetcher Strategy _strategy_query_all failed: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultRecordCount=5000
INFO 2025-12-17 12:11:00,789 arcgis_fetcher Trying strategy: _strategy_paginated
INFO 2025-12-17 12:11:01,475 arcgis_fetcher Trying strategy: _strategy_query_bbox
ERROR 2025-12-17 12:11:01,580 arcgis_fetcher Request failed for https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultOffset=0&resultRecordCount=1000&geometry=115.81229209899904%2C-31.98052378028917%2C115.88554859161378%2C-31.950997006605856&geometryType=esriGeometryEnvelope
WARNING 2025-12-17 12:11:01,583 arcgis_fetcher Strategy _strategy_paginated failed: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&where=1%3D1&outFields=%2A&returnGeometry=true&outSR=4326&resultOffset=0&resultRecordCount=1000&geometry=115.81229209899904%2C-31.98052378028917%2C115.88554859161378%2C-31.950997006605856&geometryType=esriGeometryEnvelope
INFO 2025-12-17 12:11:01,585 arcgis_fetcher Trying strategy: _strategy_feature_server
ERROR 2025-12-17 12:11:01,942 arcgis_fetcher Request failed for https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&geometryType=esriGeometryEnvelope&geometry=115.81229209899904%2C-31.98052378028917%2C115.88554859161378%2C-31.950997006605856&inSR=4326&outSR=4326&spatialRel=esriSpatialRelIntersects&returnGeometry=true&outFields=%2A&resultRecordCount=5000
WARNING 2025-12-17 12:11:01,943 arcgis_fetcher Strategy _strategy_feature_server failed: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&geometryType=esriGeometryEnvelope&geometry=115.81229209899904%2C-31.98052378028917%2C115.88554859161378%2C-31.950997006605856&inSR=4326&outSR=4326&spatialRel=esriSpatialRelIntersects&returnGeometry=true&outFields=%2A&resultRecordCount=5000
INFO 2025-12-17 12:11:01,944 arcgis_fetcher Trying strategy: _strategy_map_server
ERROR 2025-12-17 12:11:01,992 arcgis_fetcher Request failed for https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&geometryType=esriGeometryEnvelope&geometry=115.81229209899904%2C-31.98052378028917%2C115.88554859161378%2C-31.950997006605856&inSR=4326&outSR=4326&spatialRel=esriSpatialRelIntersects&returnGeometry=true&outFields=%2A&resultRecordCount=5000
WARNING 2025-12-17 12:11:01,993 arcgis_fetcher Strategy _strategy_query_bbox failed: 400 Client Error: Bad Request for url: https://services7.arcgis.com/v8XBa2naYNQGOjlG/ArcGIS/rest/services/INF_DRN_PIPES__PV/FeatureServer//polyline/0/query?f=geojson&geometryType=esriGeometryEnvelope&geometry=115.81229209899904%2C-31.98052378028917%2C115.88554859161378%2C-31.950997006605856&inSR=4326&outSR=4326&spatialRel=esriSpatialRelIntersects&returnGeometry=true&outFields=%2A&resultRecordCount=5000
INFO 2025-12-17 12:11:01,994 arcgis_fetcher Trying strategy: _strategy_query_all
